潮州频道,#genre#
CCTV11,http://60.12.183.46:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://60.164.128.167:8029/rtp/239.255.30.62:8231
CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://dd.ddzb.fun/php/migu.php?id=cctv11
CCTV11,http://dms.yryyj.site:8188/udp/239.76.245.251:1234
CCTV11,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.21:8120
CCTV11,http://fangke.blueswords.com:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://ha.xushining.com:50000/udp/225.1.2.192:5002
CCTV11,http://wouu.net:9977/udp/239.93.0.102:5140
CCTV11,http://www.erbao1981.top:8188/udp/239.76.245.251:1234
CCTV11,http://www.furymax.top:85/rtp/239.69.1.154:10560
CCTV11,mitv://135.148.104.228:19806/56da32afe6014171aa04ca3b935c4401
CCTV11,P2p://135.148.104.228:19806/56da32afe6014171aa04ca3b935c4401.ts
CCTV11,p2p://142.54.189.229:3456/64df4f7c000e9bd30594a8256b494244.ts
CCTV11,p3p://108.181.32.169:23201/64260dce0000aea8edff6e9d426b2704
CCTV11,p3p://108.181.32.169:28946/64260dce0000aea8edff6e9d426b2704
CCTV11,p3p://108.181.32.169:33519/64260dce0000aea8edff6e9d426b2704
CCTV11,p3p://108.181.32.169:35883/64260dce0000aea8edff6e9d426b2704
CCTV12,http://1.24.190.98:10089/hls/22/index.m3u8
CCTV12,http://101.43.66.162/migunew.php?id=cctv12
CCTV12,http://106.120.14.74:2333/udp/225.1.8.112:8232
CCTV12,http://106.120.14.74:2333/udp/225.1.8.12:8124
CCTV12,http://110.177.146.152:888/udp/239.1.1.19:8019
CCTV12,http://113.109.251.4:9999/udp/239.77.1.109:5146
CCTV12,http://113.15.186.162:8181/tsfile/live/faacts/0012_1.m3u8
CCTV12,http://113.57.20.158:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://114.243.103.165:8822/rtp/239.3.1.64:8124
CCTV12,http://114.243.104.64:8822/rtp/239.3.1.64:8124
CCTV12,http://115.234.227.164:8808/udp/233.50.200.21:5140
CCTV12,http://116.117.105.198:8096/tsfile/live/0012_1.m3u8
CCTV12,http://116.117.106.144:8096/tsfile/live/0012_1.m3u8
CCTV12,http://117.32.85.85:8025/rtp/239.112.205.88:5140
CCTV12,http://118.251.60.185:8888/udp/239.76.253.162:9000
CCTV12,http://119.163.199.98:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://121.24.98.154:8090/hls/20/index.m3u8
CCTV12,http://121.24.98.232:8090/hls/20/index.m3u8
CCTV12,http://123.122.162.7:19999/rtp/239.3.1.12:8232
CCTV12,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://123.145.66.45:8004/udp/225.0.4.129:7980
CCTV12,http://123.182.60.29:9002/hls/12/index.m3u8
CCTV12,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8
CCTV12,http://125.121.239.195:4022/rtp/233.50.201.123:5140
CCTV12,http://139.196.228.200:5678/mghd1080.php?id=cctv12
CCTV12,http://183.66.15.146:60901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://1b6467f415.iok.la:9931/tsfile/live/1032_1.m3u8
CCTV12,http://202.100.46.58:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://210.22.75.86:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv12
CCTV12,http://219.147.200.9:18080/newlive/live/hls/12/live.m3u8
CCTV12,http://219.159.194.172:8181/tsfile/live/0012_1.m3u8
CCTV12,http://220.249.114.102:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://221.196.136.66:1/udp/225.1.1.142:5002
CCTV12,http://222.218.158.104:8181/tsfile/live/0012_1.m3u8
CCTV12,http://222.218.158.76:8181/tsfile/live/0012_1.m3u8
CCTV12,http://222.67.66.128:5555/udp/239.45.3.10:5140
CCTV12,http://27.11.251.221:8002/udp/225.0.4.129:7980
CCTV12,http://27.11.251.221:8004/udp/225.0.4.129:7980
CCTV12,http://27.11.251.221:8005/udp/225.0.4.129:7980
CCTV12,http://27.11.251.221:8006/udp/225.0.4.129:7980
CCTV12,http://27.11.251.221:8008/udp/225.0.4.129:7980
CCTV12,http://27.11.251.221:8010/udp/225.0.4.129:7980
CCTV12,http://27.11.251.76:8001/udp/225.0.4.129:7980
CCTV12,http://27.11.251.76:8002/udp/225.0.4.129:7980
CCTV12,http://36.35.16.98:9901/tsfile/live/0001_30.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://39.98.201.151:9090/udp/225.1.8.112:8232
CCTV12,http://39.98.201.151:9090/udp/225.1.8.12:8124
CCTV12,http://58.19.38.162:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://58.57.21.166:9901/tsfile/live/0012_1.m3u8
CCTV12,http://58.57.21.166:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://59.173.243.210:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://60.12.183.46:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://60.164.128.167:8029/rtp/239.255.30.182:8231
CCTV12,http://61.136.172.236:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://dd.ddzb.fun/php/migu.php?id=cctv12
CCTV12,http://dms.yryyj.site:8188/udp/239.76.246.162:1234
CCTV12,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.177:9050
CCTV12,http://ha.xushining.com:50000/udp/225.1.1.142:5002
CCTV12,http://vod.hnqczh.cn:808/hls/19/index.m3u8
CCTV12,http://wouu.net:9977/udp/239.93.1.30:8124
CCTV12,http://www.erbao1981.top:8188/udp/239.76.253.162:9000
CCTV12,http://www.furymax.top:85/rtp/239.69.1.106:10274
CCTV12,http://www.zzlag.top:9087/tsfile/live/1021_1.m3u8?key=txiptv
CCTV12,mitv://135.148.104.228:19806/a0785ee578944dfeb5f151b7cb19b9fa
CCTV12,mitv://generationnexxxt.com:19806/d45e72ecf16945ac965b9d429c6dae4a
CCTV12,P2p://135.148.104.228:19806/d45e72ecf16945ac965b9d429c6dae4a.ts
CCTV12,p2p://142.54.189.229:3456/64df4f9a0008ada905951bde12cd5d4e.ts
CCTV12,p3p://108.181.32.169:23201/64260e37000ca83aee010bd5707e0fea
CCTV12,p3p://108.181.32.169:28946/64260e37000ca83aee010bd5707e0fea
CCTV12,p3p://108.181.32.169:33519/64260e37000ca83aee010bd5707e0fea
CCTV12,p3p://108.181.32.169:35883/64260e37000ca83aee010bd5707e0fea
CCTV13,http://1.24.190.98:10089/hls/23/index.m3u8
CCTV13,http://101.43.66.162/migunew.php?id=cctv13
CCTV13,http://106.120.14.74:2333/udp/225.1.1.10:8128
CCTV13,http://106.120.14.74:2333/udp/225.1.8.113:8264
CCTV13,http://106.120.14.74:2333/udp/225.1.8.168:8130
CCTV13,http://110.177.146.152:888/udp/239.1.1.20:8020
CCTV13,http://110.53.218.182:9902/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://112.123.206.32:808/hls/13/index.m3u8
CCTV13,http://112.234.23.81:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://113.109.251.4:9999/udp/239.77.0.188:5146
CCTV13,http://113.15.186.162:8181/tsfile/live/faacts/0013_1.m3u8
CCTV13,http://113.57.20.158:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://114.243.103.165:8822/rtp/239.3.1.124:8128
CCTV13,http://114.243.104.64:8822/rtp/239.3.1.124:8128
CCTV13,http://115.234.227.164:8808/udp/233.50.200.111:5140
CCTV13,http://116.117.105.198:8096/tsfile/live/0013_1.m3u8
CCTV13,http://116.117.106.144:8096/tsfile/live/0013_1.m3u8
CCTV13,http://116.128.242.83:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://117.72.68.25:9930/migu.php?id=cctv13
CCTV13,http://118.251.60.185:8888/udp/239.76.253.93:9000
CCTV13,http://121.24.98.154:8090/hls/21/index.m3u8
CCTV13,http://122.9.151.210:887/rtp/238.255.2.16:5999
CCTV13,http://123.122.162.7:19999/rtp/239.3.1.13:8048
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://123.145.66.45:8004/udp/225.0.4.219:7980
CCTV13,http://123.182.60.29:9002/hls/13/index.m3u8
CCTV13,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8
CCTV13,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://125.121.239.195:4022/rtp/233.50.201.246:5140
CCTV13,http://139.196.228.200:5678/mghd1080.php?id=cctv13
CCTV13,http://183.66.15.146:60901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://210.22.75.86:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv13
CCTV13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://218.89.240.144:59901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://219.159.194.172:8181/tsfile/live/0013_1.m3u8
CCTV13,http://219.159.194.54:8181/tsfile/live/0013_1.m3u8
CCTV13,http://220.249.114.102:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://222.218.158.104:8181/tsfile/live/0013_1.m3u8
CCTV13,http://222.218.158.76:8181/tsfile/live/0013_1.m3u8
CCTV13,http://222.243.221.54:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://222.67.66.128:5555/udp/239.45.1.198:5140
CCTV13,http://27.10.129.243:8001/udp/225.0.4.219:7980
CCTV13,http://27.11.251.221:8010/udp/225.0.4.219:7980
CCTV13,http://36.35.16.98:9901/tsfile/live/0001_33.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://39.98.201.151:9090/udp/225.1.1.10:8128
CCTV13,http://39.98.201.151:9090/udp/225.1.8.113:8264
CCTV13,http://39.98.201.151:9090/udp/225.1.8.168:8130
CCTV13,http://58.216.229.130:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://58.57.21.166:9901/tsfile/live/0013_1.m3u8
CCTV13,http://58.57.21.166:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://60.12.183.46:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://60.164.128.167:8029/rtp/239.255.29.28:8231
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://dd.ddzb.fun/php/migu.php?id=cctv13
CCTV13,http://dms.yryyj.site:8188/udp/239.76.246.93:1234
CCTV13,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.23:8132
CCTV13,http://ha.xushining.com:50000/udp/225.1.2.193:5002
CCTV13,http://kxrj.site:998/123/mg.php?id=cctv13
CCTV13,http://vod.hnqczh.cn:808/hls/20/index.m3u8
CCTV13,http://wouu.net:9977/udp/239.93.0.66:5140
CCTV13,http://www.erbao1981.top:8188/udp/239.76.253.93:9000
CCTV13,http://www.furymax.top:85/rtp/239.254.96.161:9040
CCTV13,http://www.zzlag.top:9087/tsfile/live/1022_1.m3u8?key=txiptv
CCTV13,mitv://135.148.104.228:19806/03b4efeb3d8a4a45b3ebe9aee326f7c7
CCTV13,mitv://generationnexxxt.com:19806/aab8d098768a457bb2ca4360c09a79f7
CCTV13,P2p://135.148.104.228:19806/aab8d098768a457bb2ca4360c09a79f7.ts
CCTV13,p2p://142.54.189.229:3456/64df4fbe000b56780595a92a1ea85f2c.ts
CCTV13,p3p://108.181.32.169:23201/64260e45000ccab2ee01428e6da4043d
CCTV13,p3p://108.181.32.169:28946/64260e45000ccab2ee01428e6da4043d
CCTV13,p3p://108.181.32.169:33519/64260e45000ccab2ee01428e6da4043d
CCTV13,p3p://108.181.32.169:35883/64260e45000ccab2ee01428e6da4043d
CCTV14,http://101.43.66.162/migunew.php?id=cctv14
CCTV14,http://106.120.14.74:2333/udp/225.1.8.114:8236
CCTV14,http://106.120.14.74:2333/udp/225.1.8.14:8132
CCTV14,http://110.177.146.152:888/udp/239.1.1.21:8021
CCTV14,http://113.109.251.4:9999/udp/239.77.1.161:5146
CCTV14,http://113.15.186.162:8181/tsfile/live/faacts/0014_1.m3u8
CCTV14,http://113.57.20.158:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://114.243.103.165:8822/rtp/239.3.1.65:8132
CCTV14,http://114.243.104.64:8822/rtp/239.3.1.65:8132
CCTV14,http://115.234.227.164:8808/udp/233.50.200.103:5140
CCTV14,http://116.117.105.198:8096/tsfile/live/0014_1.m3u8
CCTV14,http://116.117.106.144:8096/tsfile/live/0014_1.m3u8
CCTV14,http://117.32.85.85:8025/rtp/239.112.205.91:5140
CCTV14,http://118.251.60.185:8888/udp/239.76.253.164:9000
CCTV14,http://119.163.199.98:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://120.55.49.231:8617/rtp/233.50.201.14:5140
CCTV14,http://121.24.98.154:8090/hls/22/index.m3u8
CCTV14,http://122.9.151.210:887/rtp/238.255.2.17:5999
CCTV14,http://123.122.162.7:19999/rtp/239.3.1.14:8236
CCTV14,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://123.145.66.45:8004/udp/225.0.4.128:7980
CCTV14,http://123.182.60.29:9002/hls/14/index.m3u8
CCTV14,http://123.56.129.203:2604/rtp/225.1.8.114:8236
CCTV14,http://123.56.129.203:2604/rtp/225.1.8.14:8132
CCTV14,http://123.56.129.203:4310/rtp/225.1.8.14:8132
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://125.121.239.195:4022/rtp/233.50.201.124:5140
CCTV14,http://139.196.151.191:6846/rtp/239.45.3.23:5140
CCTV14,http://139.196.228.200:5678/mghd1080.php?id=cctv14
CCTV14,http://1b6467f415.iok.la:9931/tsfile/live/1034_1.m3u8
CCTV14,http://202.100.46.58:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://210.22.75.86:9901/tsfile/live/0014_1.m3u8
CCTV14,http://210.22.75.86:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv14
CCTV14,http://218.89.240.144:59901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://219.159.194.172:8181/tsfile/live/0014_1.m3u8
CCTV14,http://220.249.114.102:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://221.196.136.66:1/udp/225.1.1.144:5002
CCTV14,http://221.213.69.82:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://222.218.158.104:8181/tsfile/live/0014_1.m3u8
CCTV14,http://222.218.158.76:8181/tsfile/live/0014_1.m3u8
CCTV14,http://222.67.66.128:5555/udp/239.45.3.23:5140
CCTV14,http://27.11.251.221:8002/udp/225.0.4.128:7980
CCTV14,http://27.11.251.221:8004/udp/225.0.4.128:7980
CCTV14,http://27.11.251.221:8005/udp/225.0.4.128:7980
CCTV14,http://27.11.251.221:8006/udp/225.0.4.128:7980
CCTV14,http://27.11.251.221:8008/udp/225.0.4.128:7980
CCTV14,http://27.11.251.221:8010/udp/225.0.4.128:7980
CCTV14,http://39.98.201.151:9090/udp/225.1.8.114:8236
CCTV14,http://39.98.201.151:9090/udp/225.1.8.14:8132
CCTV14,http://58.17.48.228:808/hls/14/index.m3u8
CCTV14,http://58.57.21.166:9901/tsfile/live/0014_1.m3u8
CCTV14,http://58.57.21.166:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://60.12.183.46:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://60.164.128.167:8029/rtp/239.255.30.183:8231
CCTV14,http://60.210.100.54:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://dd.ddzb.fun/php/migu.php?id=cctv14
CCTV14,http://dms.yryyj.site:8188/udp/239.76.246.164:1234
CCTV14,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.178:9056
CCTV14,http://ha.xushining.com:50000/udp/225.1.1.144:5002
CCTV14,http://kxrj.site:998/123/mg.php?id=cctv14
CCTV14,http://vod.hnqczh.cn:808/hls/21/index.m3u8
CCTV14,http://wouu.net:9977/udp/239.93.1.29:6000
CCTV14,http://www.erbao1981.top:8188/udp/239.76.253.164:9000
CCTV14,http://www.furymax.top:85/rtp/239.69.1.107:10280
CCTV14,http://www.zzlag.top:9087/tsfile/live/1023_1.m3u8?key=txiptv
CCTV14,mitv://135.148.104.228:19806/0170decf55974c7ca5439f8ae263aab4
CCTV14,mitv://generationnexxxt.com:19806/5c7319728fe747d298836ca685be5ae5
CCTV14,P2p://135.148.104.228:19806/5c7319728fe747d298836ca685be5ae5.ts
CCTV14,p2p://142.54.189.229:3456/64df4fec000d0dbb05965d475ae335b9.ts
CCTV14,p3p://108.181.32.169:23201/64260e4f0007169bee0168271778447e
CCTV14,p3p://108.181.32.169:28946/64260e4f0007169bee0168271778447e
CCTV14,p3p://108.181.32.169:33519/64260e4f0007169bee0168271778447e
CCTV14,p3p://108.181.32.169:35883/64260e4f0007169bee0168271778447e
CCTV15,http://101.43.66.162/migunew.php?id=cctv15
CCTV15,http://106.120.14.74:2333/udp/225.1.8.115:8052
CCTV15,http://106.120.14.74:2333/udp/225.1.8.74:8136
CCTV15,http://110.177.146.152:888/udp/239.1.1.22:8022
CCTV15,http://112.234.23.81:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://113.109.251.4:9999/udp/239.77.1.239:5146
CCTV15,http://113.15.186.162:8181/tsfile/live/faacts/0015_1.m3u8
CCTV15,http://114.243.103.165:8822/rtp/239.3.1.153:8136
CCTV15,http://114.243.104.64:8822/rtp/239.3.1.153:8136
CCTV15,http://116.117.105.198:8096/tsfile/live/0014_2.m3u8
CCTV15,http://117.32.85.85:8025/rtp/239.112.205.214:5140
CCTV15,http://118.251.60.185:8888/udp/239.76.245.252:1234
CCTV15,http://119.163.199.98:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://120.55.49.231:8617/rtp/233.50.201.15:5140
CCTV15,http://121.24.98.154:8090/hls/23/index.m3u8
CCTV15,http://121.24.98.232:8090/hls/23/index.m3u8
CCTV15,http://122.9.151.210:887/rtp/238.255.2.18:5999
CCTV15,http://123.129.70.178:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.145.66.45:8004/udp/225.0.4.220:7980
CCTV15,http://123.166.61.70:8003/hls/44/index.m3u8
CCTV15,http://123.182.60.29:9002/hls/15/index.m3u8
CCTV15,http://123.56.129.203:4310/rtp/225.1.8.115:8052
CCTV15,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8
CCTV15,http://125.121.239.195:4022/rtp/233.50.201.15:5140
CCTV15,http://139.196.228.200:5678/mghd1080.php?id=cctv15
CCTV15,http://183.66.15.146:60901/tsfile/live/0015_1.m3u8?key=txiptv
CCTV15,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv15
CCTV15,http://219.159.194.172:8181/tsfile/live/0015_1.m3u8
CCTV15,http://220.249.114.102:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://221.0.78.198:1681/hls/10215/index.m3u8
CCTV15,http://221.196.136.66:1/udp/225.1.2.194:5002
CCTV15,http://222.218.158.104:8181/tsfile/live/0015_1.m3u8
CCTV15,http://222.218.158.76:8181/tsfile/live/0015_1.m3u8
CCTV15,http://222.67.66.128:5555/udp/239.45.1.200:5140
CCTV15,http://36.35.16.98:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://39.98.201.151:9090/udp/225.1.8.115:8052
CCTV15,http://39.98.201.151:9090/udp/225.1.8.74:8136
CCTV15,http://58.19.38.162:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://58.48.37.158:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://58.57.21.166:9901/tsfile/live/0015_1.m3u8
CCTV15,http://58.57.21.166:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://59.173.243.210:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://60.12.183.46:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://60.164.128.167:8029/rtp/239.255.30.68:8231
CCTV15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://dd.ddzb.fun/php/migu.php?id=cctv15
CCTV15,http://dms.yryyj.site:8188/udp/239.76.245.252:1234
CCTV15,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.25:8144
CCTV15,http://fangke.blueswords.com:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://ha.xushining.com:50000/udp/225.1.2.194:5002
CCTV15,http://kxrj.site:998/123/mg.php?id=cctv15
CCTV15,http://wouu.net:9977/udp/239.93.0.103:5140
CCTV15,http://www.erbao1981.top:8188/udp/239.76.245.252:1234
CCTV15,http://www.furymax.top:85/rtp/239.69.1.155:10566
CCTV15,http://www.zzlag.top:9087/tsfile/live/1024_1.m3u8?key=txiptv
CCTV15,mitv://135.148.104.228:19806/7e9868749080472c8e75bbec62dc630f
CCTV15,P2p://135.148.104.228:19806/7e9868749080472c8e75bbec62dc630f.ts
CCTV15,p2p://142.54.189.229:3456/64df50100006a70e0596e8410f7e18c3.ts
CCTV15,p3p://108.181.32.169:23201/64260e5a000a63ffee0193f872fa5767
CCTV15,p3p://108.181.32.169:28946/64260e5a000a63ffee0193f872fa5767
CCTV15,p3p://108.181.32.169:33519/64260e5a000a63ffee0193f872fa5767
CCTV15,p3p://108.181.32.169:35883/64260e5a000a63ffee0193f872fa5767
CCTV16(4K),http://115.234.227.164:8808/udp/233.50.201.63:5140
CCTV16(4K),http://www.furymax.top:85/rtp/239.69.1.13:9718
CCTV16,http://110.177.146.152:888/udp/239.1.1.122:8122
CCTV16,http://113.109.251.4:9999/udp/239.77.0.165:5146
CCTV16,http://113.15.186.162:8181/tsfile/live/faacts/1021_1.m3u8
CCTV16,http://114.243.103.165:8822/rtp/239.3.1.183:8001
CCTV16,http://114.243.103.165:8822/rtp/239.3.1.184:8001
CCTV16,http://114.243.104.64:8822/rtp/239.3.1.184:8001
CCTV16,http://115.234.227.164:8808/udp/233.50.200.112:5140
CCTV16,http://117.27.190.42:9998/tsfile/live/23249_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://117.32.85.85:8025/rtp/239.111.205.134:5140
CCTV16,http://118.251.60.185:8888/udp/239.76.253.98:9000
CCTV16,http://123.166.61.70:8003/hls/16/index.m3u8
CCTV16,http://125.121.239.195:4022/rtp/233.50.201.192:5140
CCTV16,http://139.196.228.200:5678/mghd1080.php?id=cctv16
CCTV16,http://1b6467f415.iok.la:9931/tsfile/live/1094_1.m3u8
CCTV16,http://219.159.194.172:8181/tsfile/live/1021_1.m3u8
CCTV16,http://219.159.194.54:8181/tsfile/live/1021_1.m3u8
CCTV16,http://220.164.192.48:50085/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV16,http://222.218.158.104:8181/tsfile/live/1021_1.m3u8
CCTV16,http://222.218.158.76:8181/tsfile/live/1021_1.m3u8
CCTV16,http://58.17.48.228:808/hls/25/index.m3u8
CCTV16,http://59.173.243.210:9901/tsfile/live/1036_1.m3u8
CCTV16,http://59.173.243.210:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://60.164.128.167:8029/rtp/239.255.30.88:8231
CCTV16,http://dms.yryyj.site:8188/udp/239.76.246.98:1234
CCTV16,http://dms.yryyj.site:8188/udp/239.76.254.200:9000
CCTV16,http://ha.xushining.com:50000/udp/225.1.2.237:5002
CCTV16,http://majian.ixiaobai.net:5540/udp/239.37.1.22:5540
CCTV16,http://majian.ixiaobai.net:5540/udp/239.37.1.22:5540?
CCTV16,http://www.erbao1981.top:8188/udp/239.76.253.98:9000
CCTV16,mitv://135.148.104.228:19806/3bb4c4f6ec8d45db81ede1415820dba0
CCTV16,P2p://135.148.104.228:19806/3bb4c4f6ec8d45db81ede1415820dba0.ts
CCTV16,p3p://108.181.32.169:23201/642610a2000b33ebee0a7d6c26c160b2
CCTV16,p3p://108.181.32.169:28946/642610a2000b33ebee0a7d6c26c160b2
CCTV16,p3p://108.181.32.169:33519/642610a2000b33ebee0a7d6c26c160b2
CCTV16,p3p://108.181.32.169:35883/642610a2000b33ebee0a7d6c26c160b2
CCTV17,http://101.43.66.162/migunew.php?id=cctv17
CCTV17,http://106.120.14.74:2333/udp/225.1.8.117:8064
CCTV17,http://106.120.14.74:2333/udp/225.1.8.17:8144
CCTV17,http://110.177.146.152:888/udp/239.1.1.23:8023
CCTV17,http://113.109.251.4:9999/udp/239.77.1.121:5146
CCTV17,http://113.15.186.162:8181/tsfile/live/faacts/0019_1.m3u8
CCTV17,http://113.57.20.158:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://114.243.103.165:8822/rtp/239.3.1.151:8144
CCTV17,http://114.243.104.64:8822/rtp/239.3.1.151:8144
CCTV17,http://115.234.227.164:8808/udp/233.50.200.113:5140
CCTV17,http://118.251.60.185:8888/udp/239.76.245.238:1234
CCTV17,http://121.24.98.154:8090/hls/15/index.m3u8
CCTV17,http://121.24.98.232:8090/hls/15/index.m3u8
CCTV17,http://123.122.162.7:19999/rtp/239.3.1.150:8064
CCTV17,http://123.138.22.30:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://123.145.66.45:8004/udp/225.0.4.179:7980
CCTV17,http://125.121.239.195:4022/rtp/233.50.201.35:5140
CCTV17,http://139.196.228.200:5678/mghd1080.php?id=cctv17
CCTV17,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv17
CCTV17,http://219.159.194.172:8181/tsfile/live/0019_1.m3u8
CCTV17,http://221.0.78.198:1681/hls/10289/index.m3u8
CCTV17,http://221.196.136.66:1/udp/225.1.2.52:5002
CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
